"target","variant","cause","domain","lambda"
"UP","BFL_base","Diarrhea/Dysentery","Bohol",0.167978599431623
"UP","BFL_base","Colorectal Cancer","Bohol",0.156422971145527
"UP","BFL_base","Homicide","Bohol",0.0637631442109916
"UP","BFL_base","Breast Cancer","Bohol",0.251838451311666
"UP","BFL_base","Leukemia/Lymphomas","Bohol",0.192413336734419
"UP","BFL_base","Poisonings","Bohol",0.0528411357978573
"UP","BFL_base","Prostate Cancer","Bohol",0.246024104436461
"UP","BFL_base","Esophageal Cancer","Bohol",0.332510049136109
"UP","BFL_base","Stomach Cancer","Bohol",0.251764097274168
"UP","BFL_base","Cirrhosis","Dar",0.020272229511649
"UP","BFL_base","Epilepsy","Dar",0.0729232407308563
"UP","BFL_base","Pneumonia","Dar",0.0349524258966636
"UP","BFL_base","COPD","Dar",0.1402349594844
"UP","BFL_base","Acute Myocardial Infarction","Dar",0.00338795256492318
"UP","BFL_base","Fires","Dar",0.0319845696287192
"UP","BFL_base","Renal Failure","Dar",0.00516948609283644
"UP","BFL_base","AIDS","Dar",0.0232804024327487
"UP","BFL_base","Lung Cancer","Dar",0.225958260801723
"UP","BFL_base","Maternal","Dar",0.00556162256511787
"UP","BFL_base","Drowning","Dar",0.00767397512338504
"UP","BFL_base","Other Cardiovascular Diseases","Dar",0.0414035818410619
"UP","BFL_base","Other Non-communicable Diseases","Dar",0.00793123310097375
"UP","BFL_base","Falls","Dar",0.0137666541091566
"UP","BFL_base","Stroke","Dar",0.015349769264581
"UP","BFL_base","Road Traffic","Dar",0.0728576388545986
"UP","BFL_base","Bite of Venomous Animal","Dar",0
"UP","BFL_base","Diabetes","Dar",0.0486036614026453
"UP","BFL_base","Other Infectious Diseases","Dar",0.194319693115494
"UP","BFL_base","TB","Dar",0.0278274690834399
"UP","BFL_base","Suicide","Dar",0.0243995470669053
"UP","BFL_base","Other Injuries","Dar",0.185491345019427
"UP","BFL_base","Cervical Cancer","Dar",0.247129508468288
"UP","BFL_base","Malaria","Dar",0.310727527502363
"UP","BFL_base","Asthma","Dar",0.195315487079646
"UP","BFL_base","Diarrhea/Dysentery","Dar",0.172913234308385
"UP","BFL_base","Colorectal Cancer","Dar",0.153248061810528
"UP","BFL_base","Homicide","Dar",0.127741888398882
"UP","BFL_base","Breast Cancer","Dar",0.227817345282373
"UP","BFL_base","Leukemia/Lymphomas","Dar",0.191916309670036
"UP","BFL_base","Poisonings","Dar",0.0525873281132449
"UP","BFL_base","Prostate Cancer","Dar",0.244998548724651
"UP","BFL_base","Esophageal Cancer","Dar",0.331885800601216
"UP","BFL_base","Stomach Cancer","Dar",0.245281282940295
"UP","BFL_base","Cirrhosis","Pemba",0
"UP","BFL_base","Epilepsy","Pemba",0
"UP","BFL_base","Pneumonia","Pemba",0.0480662628168183
"UP","BFL_base","COPD","Pemba",0
"UP","BFL_base","Acute Myocardial Infarction","Pemba",0
"UP","BFL_base","Fires","Pemba",0.0311317096344488
"UP","BFL_base","Renal Failure","Pemba",0
"UP","BFL_base","AIDS","Pemba",0
"UP","BFL_base","Lung Cancer","Pemba",0
"UP","BFL_base","Maternal","Pemba",0.0450381052315958
"UP","BFL_base","Drowning","Pemba",0.400754126142822
"UP","BFL_base","Other Cardiovascular Diseases","Pemba",0
"UP","BFL_base","Other Non-communicable Diseases","Pemba",0.032738506995463
"UP","BFL_base","Falls","Pemba",0.861744882947806
"UP","BFL_base","Stroke","Pemba",0
"UP","BFL_base","Road Traffic","Pemba",0.0757518914969569
"UP","BFL_base","Bite of Venomous Animal","Pemba",0
"UP","BFL_base","Diabetes","Pemba",0.119204121030307
"UP","BFL_base","Other Infectious Diseases","Pemba",0.191768505180626
"UP","BFL_base","TB","Pemba",0.0340710094867953
"UP","BFL_base","Suicide","Pemba",0.0242036616780943
"UP","BFL_base","Other Injuries","Pemba",0.181816413542031
"UP","BFL_base","Cervical Cancer","Pemba",0
"UP","BFL_base","Malaria","Pemba",0.317020576059266
"UP","BFL_base","Asthma","Pemba",0.189442582996842
"UP","BFL_base","Diarrhea/Dysentery","Pemba",0.181107398213475
"UP","BFL_base","Colorectal Cancer","Pemba",0
"UP","BFL_base","Homicide","Pemba",0.0621799833395751
"UP","BFL_base","Breast Cancer","Pemba",0
"UP","BFL_base","Leukemia/Lymphomas","Pemba",0
"UP","BFL_base","Poisonings","Pemba",0.0523022588431303
"UP","BFL_base","Prostate Cancer","Pemba",0
"UP","BFL_base","Esophageal Cancer","Pemba",0
"UP","BFL_base","Stomach Cancer","Pemba",0
"UP","BFL_partial","Cirrhosis","Mexico",0.0336671039184043
"UP","BFL_partial","Epilepsy","Mexico",0.0650520872979336
"UP","BFL_partial","Pneumonia","Mexico",0.147698544193501
"UP","BFL_partial","COPD","Mexico",0.0855546561645063
"UP","BFL_partial","Acute Myocardial Infarction","Mexico",0.0294400034511213
"UP","BFL_partial","Fires","Mexico",0.0671624113142649
"UP","BFL_partial","Renal Failure","Mexico",0.0514043272290339
"UP","BFL_partial","AIDS","Mexico",0.116231386097863
"UP","BFL_partial","Lung Cancer","Mexico",0.4877548025453
"UP","BFL_partial","Maternal","Mexico",0.0500623138650767
"UP","BFL_partial","Drowning","Mexico",0
"UP","BFL_partial","Other Cardiovascular Diseases","Mexico",0.0334594714941467
"UP","BFL_partial","Other Non-communicable Diseases","Mexico",0.019415425064164
"UP","BFL_partial","Falls","Mexico",0.0401550612430552
"UP","BFL_partial","Stroke","Mexico",0.0861722100835379
"UP","BFL_partial","Road Traffic","Mexico",0.191928938042853
"UP","BFL_partial","Bite of Venomous Animal","Mexico",0.0497417297827
"UP","BFL_partial","Diabetes","Mexico",0.145523717840291
"UP","BFL_partial","Other Infectious Diseases","Mexico",0.0534106580436477
"UP","BFL_partial","TB","Mexico",0.0532794046911264
"UP","BFL_partial","Suicide","Mexico",0.0385969878744768
"UP","BFL_partial","Other Injuries","Mexico",0.0461838072892468
"UP","BFL_partial","Cervical Cancer","Mexico",0.388482611308764
"UP","BFL_partial","Malaria","Mexico",0
"UP","BFL_partial","Asthma","Mexico",0.154004024807885
"UP","BFL_partial","Diarrhea/Dysentery","Mexico",0.0409756000686038
"UP","BFL_partial","Colorectal Cancer","Mexico",0.43701886552711
"UP","BFL_partial","Homicide","Mexico",0.136649526087857
"UP","BFL_partial","Breast Cancer","Mexico",0.290267007548578
"UP","BFL_partial","Leukemia/Lymphomas","Mexico",0.33432681383437
"UP","BFL_partial","Poisonings","Mexico",0.064270160639447
"UP","BFL_partial","Prostate Cancer","Mexico",0.261791373090192
"UP","BFL_partial","Esophageal Cancer","Mexico",0
"UP","BFL_partial","Stomach Cancer","Mexico",0.262005504105448
"UP","BFL_partial","Cirrhosis","AP",0.929541969319859
"UP","BFL_partial","Epilepsy","AP",0.800551248425369
"UP","BFL_partial","Pneumonia","AP",0.800110723110172
"UP","BFL_partial","COPD","AP",0.842813819474897
"UP","BFL_partial","Acute Myocardial Infarction","AP",0.962649884841549
"UP","BFL_partial","Fires","AP",0.850761776434807
"UP","BFL_partial","Renal Failure","AP",0.934211570224005
"UP","BFL_partial","AIDS","AP",0.857062329676924
"UP","BFL_partial","Lung Cancer","AP",0.146774999306854
"UP","BFL_partial","Maternal","AP",0.892093891076103
"UP","BFL_partial","Drowning","AP",0.51919282793495
"UP","BFL_partial","Other Cardiovascular Diseases","AP",0.904996090850109
"UP","BFL_partial","Other Non-communicable Diseases","AP",0.91778163310792
"UP","BFL_partial","Falls","AP",0.0595291170073596
"UP","BFL_partial","Stroke","AP",0.88942534427156
"UP","BFL_partial","Road Traffic","AP",0.545409526394148
"UP","BFL_partial","Bite of Venomous Animal","AP",0.899423573175361
"UP","BFL_partial","Diabetes","AP",0.719866718855536
"UP","BFL_partial","Other Infectious Diseases","AP",0.840765331496809
"UP","BFL_partial","TB","AP",0.856773774411968
"UP","BFL_partial","Suicide","AP",0.881851923837226
"UP","BFL_partial","Other Injuries","AP",0.814557184033834
"UP","BFL_partial","Cervical Cancer","AP",0.19669013137773
"UP","BFL_partial","Malaria","AP",0.844720385491186
"UP","BFL_partial","Asthma","AP",0.247197837188196
"UP","BFL_partial","Diarrhea/Dysentery","AP",0.792428768138965
"UP","BFL_partial","Colorectal Cancer","AP",0.192766375870596
"UP","BFL_partial","Homicide","AP",0.58102346817569
"UP","BFL_partial","Breast Cancer","AP",0.178100323456086
"UP","BFL_partial","Leukemia/Lymphomas","AP",0.330882388428722
"UP","BFL_partial","Poisonings","AP",0.837034946286682
"UP","BFL_partial","Prostate Cancer","AP",0.245446008839239
"UP","BFL_partial","Esophageal Cancer","AP",0.335138311188022
"UP","BFL_partial","Stomach Cancer","AP",0.247850709362756
"UP","BFL_partial","Cirrhosis","Bohol",0.0191993895079774
"UP","BFL_partial","Epilepsy","Bohol",0.0643704383010284
"UP","BFL_partial","Pneumonia","Bohol",0.0154718246801034
"UP","BFL_partial","COPD","Bohol",0.0360620150218201
"UP","BFL_partial","Acute Myocardial Infarction","Bohol",0.00390732187782487
"UP","BFL_partial","Fires","Bohol",0.0273229828208835
"UP","BFL_partial","Renal Failure","Bohol",0.00731763385722979
"UP","BFL_partial","AIDS","Bohol",0
"UP","BFL_partial","Lung Cancer","Bohol",0.223678075864385
"UP","BFL_partial","Maternal","Bohol",0.00585980954827573
"UP","BFL_partial","Drowning","Bohol",0.00965957663413036
"UP","BFL_partial","Other Cardiovascular Diseases","Bohol",0.0302730675561123
"UP","BFL_partial","Other Non-communicable Diseases","Bohol",0.0114885108698493
"UP","BFL_partial","Falls","Bohol",0.0179527953904709
"UP","BFL_partial","Stroke","Bohol",0.00988943476706193
"UP","BFL_partial","Road Traffic","Bohol",0.0457460996307644
"UP","BFL_partial","Bite of Venomous Animal","Bohol",0.0508346970419389
"UP","BFL_partial","Diabetes","Bohol",0.0324093835033041
"UP","BFL_partial","Other Infectious Diseases","Bohol",0.0494146405215076
"UP","BFL_partial","TB","Bohol",0.0291295494391358
"UP","BFL_partial","Suicide","Bohol",0.0258440964559626
"UP","BFL_partial","Other Injuries","Bohol",0.0459458874931937
"UP","BFL_partial","Cervical Cancer","Bohol",0.194140440106123
"UP","BFL_partial","Malaria","Bohol",0
"UP","BFL_partial","Asthma","Bohol",0.154355700515864
"UP","BFL_partial","Diarrhea/Dysentery","Bohol",0.0390586235721273
"UP","BFL_partial","Colorectal Cancer","Bohol",0.188172653729566
"UP","BFL_partial","Homicide","Bohol",0.0482479736703054
"UP","BFL_partial","Breast Cancer","Bohol",0.349956506156303
"UP","BFL_partial","Leukemia/Lymphomas","Bohol",0.167542202433818
"UP","BFL_partial","Poisonings","Bohol",0.0333800988449695
"UP","BFL_partial","Prostate Cancer","Bohol",0.247239945258099
"UP","BFL_partial","Esophageal Cancer","Bohol",0.330296983509255
"UP","BFL_partial","Stomach Cancer","Bohol",0.24768646494997
"UP","BFL_partial","Cirrhosis","Dar",0.0175915372537598
"UP","BFL_partial","Epilepsy","Dar",0.0700262259756693
"UP","BFL_partial","Pneumonia","Dar",0.0170695349489006
"UP","BFL_partial","COPD","Dar",0.0355695093387766
"UP","BFL_partial","Acute Myocardial Infarction","Dar",0.00400278982950527
"UP","BFL_partial","Fires","Dar",0.027471697300397
"UP","BFL_partial","Renal Failure","Dar",0.00706646868973149
"UP","BFL_partial","AIDS","Dar",0.0267062842252125
"UP","BFL_partial","Lung Cancer","Dar",0.141792122283461
"UP","BFL_partial","Maternal","Dar",0.00625099363514309
"UP","BFL_partial","Drowning","Dar",0.00984453444944181
"UP","BFL_partial","Other Cardiovascular Diseases","Dar",0.0312713700996323
"UP","BFL_partial","Other Non-communicable Diseases","Dar",0.0120456656941157
"UP","BFL_partial","Falls","Dar",0.0177756742378429
"UP","BFL_partial","Stroke","Dar",0.0145130108778404
"UP","BFL_partial","Road Traffic","Dar",0.0665441515897764
"UP","BFL_partial","Bite of Venomous Animal","Dar",0
"UP","BFL_partial","Diabetes","Dar",0.0332153249837993
"UP","BFL_partial","Other Infectious Diseases","Dar",0.0284638378654356
"UP","BFL_partial","TB","Dar",0.0289616603759833
"UP","BFL_partial","Suicide","Dar",0.0273072016546728
"UP","BFL_partial","Other Injuries","Dar",0.0477481654293468
"UP","BFL_partial","Cervical Cancer","Dar",0.220686817207383
"UP","BFL_partial","Malaria","Dar",0.0794039402018655
"UP","BFL_partial","Asthma","Dar",0.167816411451091
"UP","BFL_partial","Diarrhea/Dysentery","Dar",0.0400810324923387
"UP","BFL_partial","Colorectal Cancer","Dar",0.182042104872728
"UP","BFL_partial","Homicide","Dar",0.185551865618248
"UP","BFL_partial","Breast Cancer","Dar",0.181676162839034
"UP","BFL_partial","Leukemia/Lymphomas","Dar",0.167248595303089
"UP","BFL_partial","Poisonings","Dar",0.033154833064413
"UP","BFL_partial","Prostate Cancer","Dar",0.24552267281247
"UP","BFL_partial","Esophageal Cancer","Dar",0.334564705302723
"UP","BFL_partial","Stomach Cancer","Dar",0.242457321581826
"UP","BFL_partial","Cirrhosis","Pemba",0
"UP","BFL_partial","Epilepsy","Pemba",0
"UP","BFL_partial","Pneumonia","Pemba",0.0196493730673232
"UP","BFL_partial","COPD","Pemba",0
"UP","BFL_partial","Acute Myocardial Infarction","Pemba",0
"UP","BFL_partial","Fires","Pemba",0.0272811321296479
"UP","BFL_partial","Renal Failure","Pemba",0
"UP","BFL_partial","AIDS","Pemba",0
"UP","BFL_partial","Lung Cancer","Pemba",0
"UP","BFL_partial","Maternal","Pemba",0.0457329918754017
"UP","BFL_partial","Drowning","Pemba",0.461303060981478
"UP","BFL_partial","Other Cardiovascular Diseases","Pemba",0
"UP","BFL_partial","Other Non-communicable Diseases","Pemba",0.0392687652639509
"UP","BFL_partial","Falls","Pemba",0.864587352121272
"UP","BFL_partial","Stroke","Pemba",0
"UP","BFL_partial","Road Traffic","Pemba",0.150371284342458
"UP","BFL_partial","Bite of Venomous Animal","Pemba",0
"UP","BFL_partial","Diabetes","Pemba",0.0689848548170698
"UP","BFL_partial","Other Infectious Diseases","Pemba",0.0279455320726001
"UP","BFL_partial","TB","Pemba",0.0318556110817869
"UP","BFL_partial","Suicide","Pemba",0.0263997901776618
"UP","BFL_partial","Other Injuries","Pemba",0.0455649557543788
"UP","BFL_partial","Cervical Cancer","Pemba",0
"UP","BFL_partial","Malaria","Pemba",0.0758756743069485
"UP","BFL_partial","Asthma","Pemba",0.276626026036964
"UP","BFL_partial","Diarrhea/Dysentery","Pemba",0.0874559757279649
"UP","BFL_partial","Colorectal Cancer","Pemba",0
"UP","BFL_partial","Homicide","Pemba",0.0485271664479001
"UP","BFL_partial","Breast Cancer","Pemba",0
"UP","BFL_partial","Leukemia/Lymphomas","Pemba",0
"UP","BFL_partial","Poisonings","Pemba",0.0321599611644889
"UP","BFL_partial","Prostate Cancer","Pemba",0
"UP","BFL_partial","Esophageal Cancer","Pemba",0
"UP","BFL_partial","Stomach Cancer","Pemba",0
"UP","BFL_domain","Cirrhosis","Mexico",0.0335373039123618
"UP","BFL_domain","Epilepsy","Mexico",0.140227342585398
"UP","BFL_domain","Pneumonia","Mexico",0.120420013748975
"UP","BFL_domain","COPD","Mexico",0.0421866845284145
"UP","BFL_domain","Acute Myocardial Infarction","Mexico",0.0253428067632622
"UP","BFL_domain","Fires","Mexico",0.0757636668186904
"UP","BFL_domain","Renal Failure","Mexico",0.0306880237894702
"UP","BFL_domain","AIDS","Mexico",0.0902418731865673
"UP","BFL_domain","Lung Cancer","Mexico",0.261642936694744
"UP","BFL_domain","Maternal","Mexico",0.0204276182697067
"UP","BFL_domain","Drowning","Mexico",0
"UP","BFL_domain","Other Cardiovascular Diseases","Mexico",0.0974074889268533
"UP","BFL_domain","Other Non-communicable Diseases","Mexico",0.0213402174221684
"UP","BFL_domain","Falls","Mexico",0.0399786533186686
"UP","BFL_domain","Stroke","Mexico",0.0296489200567305
"UP","BFL_domain","Road Traffic","Mexico",0.116360445534936
"UP","BFL_domain","Bite of Venomous Animal","Mexico",0.0716658985972898
"UP","BFL_domain","Diabetes","Mexico",0.211111572099601
"UP","BFL_domain","Other Infectious Diseases","Mexico",0.0181279135104337
"UP","BFL_domain","TB","Mexico",0.0334232061377401
"UP","BFL_domain","Suicide","Mexico",0.0321612036436394
"UP","BFL_domain","Other Injuries","Mexico",0.154108559347805
"UP","BFL_domain","Cervical Cancer","Mexico",0.204613691680477
"UP","BFL_domain","Malaria","Mexico",0
"UP","BFL_domain","Asthma","Mexico",0.162129409750696
"UP","BFL_domain","Diarrhea/Dysentery","Mexico",0.147463920388375
"UP","BFL_domain","Colorectal Cancer","Mexico",0.482785559767466
"UP","BFL_domain","Homicide","Mexico",0.159465034918072
"UP","BFL_domain","Breast Cancer","Mexico",0.243833073241963
"UP","BFL_domain","Leukemia/Lymphomas","Mexico",0.341794576546952
"UP","BFL_domain","Poisonings","Mexico",0.0666781613912617
"UP","BFL_domain","Prostate Cancer","Mexico",0.250183605190218
"UP","BFL_domain","Esophageal Cancer","Mexico",0
"UP","BFL_domain","Stomach Cancer","Mexico",0.264375101646466
"UP","BFL_domain","Cirrhosis","AP",0.854871910821957
"UP","BFL_domain","Epilepsy","AP",0.411866954384606
"UP","BFL_domain","Pneumonia","AP",0.106260121855235
"UP","BFL_domain","COPD","AP",0.0516766158552601
"UP","BFL_domain","Acute Myocardial Infarction","AP",0.96067774926373
"UP","BFL_domain","Fires","AP",0.708864042677593
"UP","BFL_domain","Renal Failure","AP",0.765748019290436
"UP","BFL_domain","AIDS","AP",0.743449571232257
"UP","BFL_domain","Lung Cancer","AP",0.185291902007473
"UP","BFL_domain","Maternal","AP",0.577822258110113
"UP","BFL_domain","Drowning","AP",0.612292600592286
"UP","BFL_domain","Other Cardiovascular Diseases","AP",0.616676495897137
"UP","BFL_domain","Other Non-communicable Diseases","AP",0.907784031262989
"UP","BFL_domain","Falls","AP",0.0344831053374627
"UP","BFL_domain","Stroke","AP",0.370104446222547
"UP","BFL_domain","Road Traffic","AP",0.5082161022061
"UP","BFL_domain","Bite of Venomous Animal","AP",0.77945601213168
"UP","BFL_domain","Diabetes","AP",0.298868856872528
"UP","BFL_domain","Other Infectious Diseases","AP",0.0258556472514092
"UP","BFL_domain","TB","AP",0.844376242117576
"UP","BFL_domain","Suicide","AP",0.844648615184639
"UP","BFL_domain","Other Injuries","AP",0.211364448379
"UP","BFL_domain","Cervical Cancer","AP",0.200799653885854
"UP","BFL_domain","Malaria","AP",0.263552614259559
"UP","BFL_domain","Asthma","AP",0.188424953657087
"UP","BFL_domain","Diarrhea/Dysentery","AP",0.261207290037516
"UP","BFL_domain","Colorectal Cancer","AP",0.176383556324285
"UP","BFL_domain","Homicide","AP",0.493788570114325
"UP","BFL_domain","Breast Cancer","AP",0.189968635887712
"UP","BFL_domain","Leukemia/Lymphomas","AP",0.164598752659956
"UP","BFL_domain","Poisonings","AP",0.57228043294428
"UP","BFL_domain","Prostate Cancer","AP",0.252654900739567
"UP","BFL_domain","Esophageal Cancer","AP",0.335560149408198
"UP","BFL_domain","Stomach Cancer","AP",0.246686950427115
"UP","BFL_domain","Cirrhosis","Bohol",0.0318830556018342
"UP","BFL_domain","Epilepsy","Bohol",0.142344133006876
"UP","BFL_domain","Pneumonia","Bohol",0.0278501543544753
"UP","BFL_domain","COPD","Bohol",0.0387264059523534
"UP","BFL_domain","Acute Myocardial Infarction","Bohol",0.00419127919110077
"UP","BFL_domain","Fires","Bohol",0.0473870730625792
"UP","BFL_domain","Renal Failure","Bohol",0.00750363017892984
"UP","BFL_domain","AIDS","Bohol",0
"UP","BFL_domain","Lung Cancer","Bohol",0.185753330519724
"UP","BFL_domain","Maternal","Bohol",0.00573987668748005
"UP","BFL_domain","Drowning","Bohol",0.010023589671509
"UP","BFL_domain","Other Cardiovascular Diseases","Bohol",0.0874008832176671
"UP","BFL_domain","Other Non-communicable Diseases","Bohol",0.0146405351330544
"UP","BFL_domain","Falls","Bohol",0.0170624623299876
"UP","BFL_domain","Stroke","Bohol",0.0111997561714184
"UP","BFL_domain","Road Traffic","Bohol",0.0912060137100216
"UP","BFL_domain","Bite of Venomous Animal","Bohol",0.0731839822810958
"UP","BFL_domain","Diabetes","Bohol",0.0929506557870143
"UP","BFL_domain","Other Infectious Diseases","Bohol",0.0147552469364077
"UP","BFL_domain","TB","Bohol",0.0303267077472227
"UP","BFL_domain","Suicide","Bohol",0.0297965243743552
"UP","BFL_domain","Other Injuries","Bohol",0.151877795414234
"UP","BFL_domain","Cervical Cancer","Bohol",0.197829484306354
"UP","BFL_domain","Malaria","Bohol",0
"UP","BFL_domain","Asthma","Bohol",0.161336722181176
"UP","BFL_domain","Diarrhea/Dysentery","Bohol",0.143262200361786
"UP","BFL_domain","Colorectal Cancer","Bohol",0.17060157670761
"UP","BFL_domain","Homicide","Bohol",0.0695857948902526
"UP","BFL_domain","Breast Cancer","Bohol",0.186305248576459
"UP","BFL_domain","Leukemia/Lymphomas","Bohol",0.164412794641016
"UP","BFL_domain","Poisonings","Bohol",0.0657044546140406
"UP","BFL_domain","Prostate Cancer","Bohol",0.251407598216101
"UP","BFL_domain","Esophageal Cancer","Bohol",0.336257128724151
"UP","BFL_domain","Stomach Cancer","Bohol",0.243997870546299
"UP","BFL_domain","Cirrhosis","Dar",0.0305713312043085
"UP","BFL_domain","Epilepsy","Dar",0.163231397473993
"UP","BFL_domain","Pneumonia","Dar",0.0343425952584587
"UP","BFL_domain","COPD","Dar",0.038068416790937
"UP","BFL_domain","Acute Myocardial Infarction","Dar",0.00411299450259156
"UP","BFL_domain","Fires","Dar",0.0488365835037929
"UP","BFL_domain","Renal Failure","Dar",0.0071003753428367
"UP","BFL_domain","AIDS","Dar",0.0414977884122778
"UP","BFL_domain","Lung Cancer","Dar",0.183797595739746
"UP","BFL_domain","Maternal","Dar",0.00697120439664142
"UP","BFL_domain","Drowning","Dar",0.0101493179682765
"UP","BFL_domain","Other Cardiovascular Diseases","Dar",0.0977741743172835
"UP","BFL_domain","Other Non-communicable Diseases","Dar",0.0151317779539585
"UP","BFL_domain","Falls","Dar",0.0167655345865458
"UP","BFL_domain","Stroke","Dar",0.0157368228636571
"UP","BFL_domain","Road Traffic","Dar",0.0954709539729128
"UP","BFL_domain","Bite of Venomous Animal","Dar",0
